1.8518518518518515E-4	0.999999892903589	5.17545243894399E-8	1.0
1.962858023673044E-4	0.9999998606619763	6.528824297123221E-8	1.0
2.080518275392728E-4	0.9999998264876938	7.963321774977014E-8	1.0
2.205231474736631E-4	0.999999790264891	9.483807812522837E-8	1.0
2.3374203988912938E-4	0.9999997518707726	1.1095436850609847E-7	1.0
2.477533167716842E-4	0.9999997111751828	1.2803672304450335E-7	1.0
2.6260447628713126E-4	0.9999996680401638	1.4614305084572892E-7	1.0
2.783458637996325E-4	0.9999996223194879	1.653347322798292E-7	1.0
2.95030842542269E-4	0.9999995738581624	1.8567682706080787E-7	1.0
3.127159745181601E-4	0.9999995224919035	2.0723829479875514E-7	1.0
3.314612122454008E-4	0.9999994680465798	2.3009222877261724E-7	1.0
3.5133010199583063E-4	0.999999410337622	2.5431610371608585E-7	1.0
3.72389999216608E-4	0.9999993542206542	2.775017151604516E-7	1.0
3.947122968648751E-4	0.9999993452156982	2.7719202141555906E-7	1.0
4.1837266742956384E-4	0.999999335670955	2.768637635954555E-7	1.0
4.434513194607913E-4	0.9999993255540681	2.7651582890760263E-7	1.0
4.7003326947648634E-4	0.9999993148307413	2.761470378549689E-7	1.0
4.982086301680055E-4	0.9999993034646226	2.757561402375396E-7	1.0
5.280729158817494E-4	0.9999992914171809	2.753418109141445E-7	1.0
5.597273664123728E-4	0.9999992774185587	2.753739915998305E-7	1.0
5.932792902052302E-4	0.999999253999094	2.786993187302285E-7	1.0
6.288424281315277E-4	0.9999992291757885	2.8222397705141783E-7	1.0
6.665373390693642E-4	0.9999992028644915	2.859599151393021E-7	1.0
7.064918085977902E-4	0.9999991749760075	2.899197978072468E-7	1.0
7.48841282189344E-4	0.9999991254359395	3.0699999341675817E-7	1.0
7.937293243696007E-4	0.999998983388154	3.82837915591133E-7	1.0
8.413081054002657E-4	0.9999988328255506	4.632218155720111E-7	1.0
8.917389171356816E-4	0.9999986732377231	5.484241944198728E-7	1.0
9.451927198014938E-4	0.9999985533783143	6.063727006989036E-7	1.0
0.0010018507215490422	0.9999985190457265	6.069310783181466E-7	1.0
0.0010619049927501898	0.9999984826551288	6.075229269528387E-7	1.0
0.0011255591171150149	0.9999984323020904	6.123378266818388E-7	1.0
0.0011930288818396797	0.9999983364023797	6.325580235885069E-7	1.0
0.0012645430091240543	0.9999982347541206	6.539902864872977E-7	1.0
0.001340343931538955	0.9999980813884255	7.190504224564421E-7	1.0
0.0014206886138714626	0.9999978839680683	8.203647734178197E-7	1.0
0.0015058494242344094	0.999997708759151	8.993312466093557E-7	1.0
0.00159611505739305	0.9999976130752528	9.078766053517615E-7	1.0
0.0016917915134390255	0.9999975180426949	9.186128554295296E-7	1.0
0.0017932031351293072	0.9999974363234674	9.349889588401255E-7	1.0
0.0019006937074066764	0.9999971905984224	1.0586407316288633E-6	1.0
0.0020146276228291526	0.9999967276372386	1.3249921700580588E-6	1.0
0.002135391116859119	0.9999965723852262	1.3812000927897948E-6	1.0
0.002263393577199815	0.9999964630502413	1.3941775776781822E-6	1.0
0.0023990689316178105	0.9999962895070023	1.425830293024843E-6	1.0
0.0025428771189561984	0.9999959012101365	1.640057840589462E-6	1.0
0.002695305648325192	0.9999956944839481	1.7215262740988961E-6	1.0
0.002856871251755845	0.9999955440540885	1.7351782952963051E-6	1.0
0.0030281216359193	0.9999952896853758	1.8161499771589404E-6	1.0
0.0032096373388499568	0.9999950167387948	1.9392836495889607E-6	1.0
0.0034020336979668038	0.999994792687516	1.962689375281383E-6	1.0
0.0036059629360645144	0.9999944257295799	2.0648513197574626E-6	1.0
0.003822116372345794	0.9999942376145075	2.1373824413530554E-6	1.0
0.004051226765990367	0.9999940277837258	2.1735908084884474E-6	1.0
0.0042940708002053235	0.9999937212546985	2.303776155810996E-6	1.0
0.004551471715177695	0.9999935789178409	2.316947253382725E-6	1.0
0.004824302098855025	0.9999931268382674	2.5345462698829413E-6	1.0
0.005113486845014553	0.9999929583437484	2.5519328872488685E-6	1.0
0.005420006288649023	0.9999924735447233	2.751653379935597E-6	1.0
0.00574489952929787	0.9999923003076487	2.77290428113831E-6	1.0
0.006089267953590023	0.9999917141288973	3.054662367817768E-6	1.0
0.006454278968939623	0.9999912883857689	3.2353796192196486E-6	1.0
0.0068411699610519475	0.9999910520495398	3.2855129737682E-6	1.0
0.007251252488655384	0.9999901699782052	3.749464386206311E-6	1.0
0.007685916729679629	0.9999896925562718	3.9380193368887375E-6	1.0
0.008146636193952655	0.9999891316252588	4.169117854316748E-6	1.0
0.008634972718392408	0.999988697393281	4.285437474152468E-6	1.0
0.009152581761626954	0.9999880518112666	4.4645157988435475E-6	1.0
0.009701218015991827	0.9999871841384804	4.714567198104989E-6	1.0
0.010282741355929168	0.999986461104799	4.965187900745788E-6	1.0
0.01089912314295371	0.9999855620812249	5.3318072609496036E-6	1.0
0.011552452908559514	0.9999849320942101	5.5141548637325276E-6	1.0
0.012244945437722355	0.9999842707509754	5.683127246558942E-6	1.0
0.01297894827701086	0.9999834628390201	5.913842238629836E-6	1.0
0.01375694969275882	0.9999827688063629	6.060812610332002E-6	1.0
0.01458158710627695	0.999982079686798	6.142980428998409E-6	1.0
0.015455656034699278	0.9999806133115959	6.331545270444459E-6	1.0
